country_name;country_code;series_name;series_code;year;value;year_relative
Brazil;BRA;International tourism, number of arrivals;ST.INT.ARVL;2018;5358000;4
Brazil;BRA;International tourism, number of arrivals;ST.INT.ARVL;2019;5017000;5
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2002;5026000;-12
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2003;5050000;-11
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2004;4802000;-10
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2005;5433000;-9
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2006;5161000;-8
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2007;5677000;-7
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2008;5813000;-6
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2009;6430000;-5
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2011;6306000;-3
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2010;6547000;-4
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2012;6589000;-2
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2013;6621000;-1
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2014;6353000;0
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2015;#VALOR!;1
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2016;#VALOR!;2
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2017;#VALOR!;3
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2018;#VALOR!;4
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2019;#VALOR!;5
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2020;17,44907948;6
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2021;16,8566884;7
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2022;17,91256834;8
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2023;17,20488345;9
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2024;17,81647388;10
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;2002;19,81932598;-4
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;2003;21,61938285;-3
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;2004;18,79613503;-2
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;2005;21,82627112;-1
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;2006;21,80132156;0
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;2007;21,41722537;1
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;2008;21,69376696;2
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;2009;20,54841076;3
